event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030400,3.0,21004.92,18534.12,0.0,39539.04,13179.68
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030501,78.0,12620032.19,3601547.27,0.0,16221579.46,207968.97
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030502,179.998,24793666.49,9056620.93,52884.62,33903172.03,188353.02
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030600,26.998,2740517.76,741600.58,67493.88,3549612.22,131479.04
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030700,23.0,1210068.62,372597.51,0.0,1582666.12,68810.13
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030800,12.0,915638.31,329031.57,0.0,1244669.88,103722.49
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030900,13.0,631415.75,158830.61,0.0,790246.36,60788.18
harvey-2017,Hurricane Harvey,Hurricane,2017,48199031000,5.0,310910.49,184352.41,0.0,495262.91,99062.09
harvey-2017,Hurricane Harvey,Hurricane,2017,48201100000,49.0,8825768.92,931944.16,0.0,9757713.08,199137.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48201210100,7.0,623233.8,112259.29,0.0,735493.09,105070.44
harvey-2017,Hurricane Harvey,Hurricane,2017,48201210400,9.011,215471.98,40550.26,0.0,256022.23,28412.39
harvey-2017,Hurricane Harvey,Hurricane,2017,48201210500,9.989,877086.55,165075.8,0.0,1042162.36,104330.33
harvey-2017,Hurricane Harvey,Hurricane,2017,48201210600,12.0,678230.9,290639.95,0.0,968870.85,80739.24
harvey-2017,Hurricane Harvey,Hurricane,2017,48201210700,14.0,516207.87,142147.18,0.0,658355.05,47025.36
harvey-2017,Hurricane Harvey,Hurricane,2017,48201210800,5.0,218798.87,103148.47,0.0,321947.34,64389.47
harvey-2017,Hurricane Harvey,Hurricane,2017,48201210900,41.0,1043913.19,131886.16,0.0,1175799.35,28678.03
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211000,38.0,750564.25,37958.61,0.0,788522.86,20750.6
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211100,10.0,87293.77,2234.45,0.0,89528.22,8952.82
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211200,84.0,5707318.58,1114253.61,0.0,6821572.19,81209.19
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211300,3.071,520936.08,2602.42,0.0,523538.51,170476.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211400,4.0,18778.83,0.0,0.0,18778.83,4694.71
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211500,1.0,33458.71,3133.63,0.0,36592.34,36592.34
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211600,5.929,116872.09,20450.6,0.0,137322.68,23161.31
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211700,195.0,8576483.54,2990049.71,15000.0,11581533.25,59392.48
harvey-2017,Hurricane Harvey,Hurricane,2017,48201211900,20.0,631247.57,147998.52,0.0,779246.09,38962.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48201212300,3.931,14466.65,0.0,0.0,14466.65,3680.4
harvey-2017,Hurricane Harvey,Hurricane,2017,48201212400,63.0,4001487.31,2091843.95,0.0,6093331.26,96719.54
harvey-2017,Hurricane Harvey,Hurricane,2017,48201212500,96.067,3703355.68,1412481.43,0.0,5115837.1,53252.9
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220100,24.036,930992.42,196110.21,0.0,1127102.63,46892.72
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220200,3.964,9366.96,12180.37,0.0,21547.33,5435.44
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220300,4.99,127831.67,13470.31,0.0,141301.98,28317.13
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220400,3.967,182466.67,98022.07,0.0,280488.73,70713.78
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220500,26.981,1444394.9,556794.83,0.0,2001189.74,74170.41
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220600,15.0,629137.4,115868.25,0.0,745005.65,49667.04
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220700,17.063,345149.17,63615.79,0.0,408764.97,23956.91
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220800,7.0,46065.44,19169.91,0.0,65235.35,9319.34
harvey-2017,Hurricane Harvey,Hurricane,2017,48201220900,10.0,620492.27,342960.69,0.0,963452.96,96345.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221000,32.0,990294.48,100259.25,0.0,1090553.73,34079.8
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221100,7.0,111243.03,18936.77,0.0,130179.8,18597.11
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221200,16.0,382143.74,52704.96,0.0,434848.7,27178.04
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221300,22.0,351424.82,86098.86,0.0,437523.68,19887.44
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221400,29.0,1046308.68,241153.22,0.0,1287461.9,44395.24
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221500,22.0,697987.69,149922.58,0.0,847910.27,38541.38
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221600,392.0,19726583.22,4634433.54,0.0,24361016.76,62145.45
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221700,367.0,21765021.55,4995597.63,0.0,26760619.18,72917.22
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221800,22.0,756924.13,185961.36,0.0,942885.49,42858.43
harvey-2017,Hurricane Harvey,Hurricane,2017,48201221900,80.0,2965569.48,383699.24,0.0,3349268.72,41865.86
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222000,167.0,7843949.26,1500203.5,0.0,9344152.76,55953.01
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222100,117.056,4506575.55,563429.69,0.0,5070005.24,43312.76
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222200,22.944,723923.54,235845.22,0.0,959768.76,41830.36
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222300,31.0,1608394.7,214450.9,0.0,1822845.6,58801.47
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222401,161.0,9139544.52,2069390.67,0.0,11208935.19,69620.72
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222402,120.0,4710885.82,1177665.18,0.0,5888551.0,49071.26
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222502,38.36,2548046.54,674898.91,0.0,3222945.45,84019.27
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222503,18.0,582866.07,169703.12,0.0,752569.19,41809.4
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222600,7.037,1864812.98,215172.68,0.0,2079985.66,295568.9
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222700,42.963,2175266.87,484927.36,0.0,2660194.23,61918.59
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222800,66.64,3010398.36,780896.7,0.0,3791295.06,56891.84
harvey-2017,Hurricane Harvey,Hurricane,2017,48201222900,494.0,31189046.22,10591394.36,0.0,41780440.58,84575.79
harvey-2017,Hurricane Harvey,Hurricane,2017,48201223001,38.0,2181413.48,882247.5,0.0,3063660.98,80622.66
harvey-2017,Hurricane Harvey,Hurricane,2017,48201223002,52.0,2811174.29,1376275.11,0.0,4187449.4,80527.87
harvey-2017,Hurricane Harvey,Hurricane,2017,48201223100,46.0,3050138.48,813992.04,0.0,3864130.52,84002.84
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230100,22.0,683976.83,88812.31,0.0,772789.14,35126.78
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230200,124.0,7238577.21,2433245.23,30000.0,9701822.44,78240.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230300,9.0,457399.17,196229.67,0.0,653628.84,72625.43
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230400,43.0,1617958.42,172748.06,0.0,1790706.48,41644.34
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230500,26.0,1390830.01,195675.96,0.0,1586505.97,61019.46
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230600,7.0,295311.49,150897.88,0.0,446209.37,63744.2
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230700,16.0,322378.36,65652.7,0.0,388031.06,24251.94
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230800,60.0,2764745.9,1004031.1,0.0,3768777.0,62812.95
harvey-2017,Hurricane Harvey,Hurricane,2017,48201230900,34.0,1263464.79,582880.95,0.0,1846345.74,54304.29
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231000,99.0,7288600.16,2963178.16,0.0,10251778.32,103553.32
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231100,184.0,12604306.73,6446479.64,0.0,19050786.37,103536.88
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231200,152.0,7369381.99,1435997.21,0.0,8805379.2,57930.13
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231300,32.0,2010561.08,873151.07,0.0,2883712.15,90116.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231400,42.0,1292030.89,700288.6,0.0,1992319.49,47436.18
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231500,14.0,358527.31,67510.41,0.0,426037.72,30431.27
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231600,36.0,2296139.87,610032.85,0.0,2906172.72,80727.02
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231700,42.0,2428121.98,927240.19,0.0,3355362.17,79889.58
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231800,15.0,485645.42,188796.0,0.0,674441.42,44962.76
harvey-2017,Hurricane Harvey,Hurricane,2017,48201231900,85.0,2262493.57,586034.17,0.0,2848527.74,33512.09
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232000,55.0,3374846.79,744207.45,0.0,4119054.24,74891.9
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232100,28.0,1295605.9,271338.78,0.0,1566944.68,55962.31
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232200,39.0,1292784.05,270736.29,0.0,1563520.34,40090.27
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232301,177.067,11753957.54,4973907.01,0.0,16727864.55,94471.81
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232302,238.088,15091484.1,8812368.8,0.0,23903852.9,100399.08
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232401,161.05,9977051.47,4229798.81,0.0,14206850.28,88213.98
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232402,13.0,48658.57,19396.92,0.0,68055.49,5235.04
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232403,27.094,1035869.6,536695.13,0.0,1572564.73,58040.52
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232500,54.0,2937801.53,1283187.95,0.0,4220989.48,78166.47
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232600,219.0,18336298.67,5754977.25,0.0,24091275.92,110005.83
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232701,110.0,8667881.15,2047509.59,0.0,10715390.74,97412.64
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232702,105.0,9608232.29,3557279.62,9043.2,13174555.11,125471.95
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232800,46.0,4407663.39,1377917.96,0.0,5785581.35,125773.51
harvey-2017,Hurricane Harvey,Hurricane,2017,48201232900,91.0,11674434.59,3765720.36,0.0,15440154.95,169672.03
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233001,5.0,3830.46,0.0,0.0,3830.46,766.09
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233002,6.0,35250.59,10804.58,0.0,46055.17,7675.86
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233003,5.0,165446.21,15990.13,0.0,181436.34,36287.27
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233101,12.0,208402.71,8454.38,0.0,216857.09,18071.42
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233102,23.0,747739.95,241804.98,0.0,989544.93,43023.69
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233103,8.0,325509.15,94109.91,0.0,419619.06,52452.38
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233200,114.0,10341398.37,2882251.57,0.0,13223649.94,115996.93
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233300,45.742,2744015.33,652379.83,0.0,3396395.17,74251.92
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233400,21.011,1609799.66,750214.09,0.0,2360013.75,112323.89
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233500,42.481,1775293.96,538107.68,0.0,2313401.65,54457.52
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233600,8.809,334969.52,165587.78,0.0,500557.3,56821.75
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233701,38.277,1371652.94,228179.89,0.0,1599832.83,41796.33
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233702,9.278,297994.65,11747.97,0.0,309742.62,33385.15
harvey-2017,Hurricane Harvey,Hurricane,2017,48201233703,45.078,1724205.21,491694.73,0.0,2215899.94,49157.03
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240100,90.022,19586313.79,1975264.69,0.0,21561578.48,239513.34
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240400,200.0,7544058.11,1522273.59,0.0,9066331.7,45331.66
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240501,25.975,911542.76,18093.96,0.0,929636.72,35790.29
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240502,80.0,10483504.67,117752.0,0.0,10601256.67,132515.71
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240600,18.025,3912737.94,88795.94,0.0,4001533.88,221993.55
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240701,5.0,13008.84,0.0,0.0,13008.84,2601.77
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240702,2.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240801,5.0,175450.36,43725.1,0.0,219175.46,43835.09
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240802,204.562,20427651.97,6315809.79,9174.68,26752636.44,130780.29
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240901,13.0,356226.03,24733.31,0.0,380959.34,29304.56
harvey-2017,Hurricane Harvey,Hurricane,2017,48201240902,105.995,14451933.86,4929993.26,0.0,19381927.12,182856.33
harvey-2017,Hurricane Harvey,Hurricane,2017,48201241000,135.0,15676747.18,5518531.68,0.0,21195278.86,157002.07
harvey-2017,Hurricane Harvey,Hurricane,2017,48201241101,3.0,9737.91,0.0,0.0,9737.91,3245.97
harvey-2017,Hurricane Harvey,Hurricane,2017,48201241102,24.0,1541316.91,321550.01,0.0,1862866.92,77619.46
harvey-2017,Hurricane Harvey,Hurricane,2017,48201241103,15.0,1277858.2,351372.23,0.0,1629230.43,108615.36
harvey-2017,Hurricane Harvey,Hurricane,2017,48201241200,39.0,9610909.66,257988.56,0.0,9868898.22,253048.67
harvey-2017,Hurricane Harvey,Hurricane,2017,48201241300,146.0,18399366.2,6151980.67,7779.5,24559126.37,168213.19
harvey-2017,Hurricane Harvey,Hurricane,2017,48201241400,50.0,3472713.16,1079837.7,0.0,4552550.86,91051.02
harvey-2017,Hurricane Harvey,Hurricane,2017,48201241500,87.611,7512819.15,828062.91,0.0,8340882.06,95203.08
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250100,58.0,2662892.37,651407.17,0.0,3314299.54,57143.1
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250200,16.0,408633.38,54545.91,0.0,463179.29,28948.71
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250301,29.0,969619.38,398345.65,0.0,1367965.03,47171.21
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250302,2.116,2500.0,5000.0,0.0,7500.0,3545.22
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250401,9.787,20979.45,14205.99,0.0,35185.44,3595.21
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250402,93.098,12986197.95,3684554.45,0.0,16670752.4,179067.24
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250500,15.0,721925.54,218588.48,0.0,940514.02,62700.93
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250600,4.0,40025.34,0.0,0.0,40025.34,10006.33
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250701,118.807,17141626.22,7777688.63,0.0,24919314.85,209745.71
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250702,3.958,2641.17,52.45,0.0,2693.61,680.52
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250800,248.235,47424319.95,16856396.25,10900.0,64291616.2,258995.43
harvey-2017,Hurricane Harvey,Hurricane,2017,48201250900,469.685,96795254.0,31559620.07,0.0,128354874.08,273278.52
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251000,524.0,126609405.91,40729131.61,0.0,167338537.52,319348.35
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251100,202.0,25128809.61,6754315.87,0.0,31883125.48,157837.25
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251200,8.0,102045.66,3925.7,0.0,105971.36,13246.42
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251300,85.0,16795288.6,5854506.58,0.0,22649795.18,266468.18
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251401,3.0,7583.42,21973.79,0.0,29557.21,9852.84
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251402,7.0,28997.96,0.0,0.0,28997.96,4142.57
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251501,117.207,17996872.47,5840902.29,0.0,23837774.77,203381.85
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251502,32.997,4691444.49,1321726.05,0.0,6013170.54,182231.81
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251503,1.003,30.5,0.0,0.0,30.5,30.42
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251600,74.614,8677833.75,2735459.62,0.0,11413293.37,152964.03
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251700,193.494,17473416.09,4994959.3,139150.0,22607525.39,116838.55
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251800,106.0,6199699.72,2099209.57,24110.0,8323019.29,78519.05
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251901,85.037,5190748.97,1380927.53,0.0,6571676.5,77279.96
harvey-2017,Hurricane Harvey,Hurricane,2017,48201251902,20.013,686542.53,54319.85,0.0,740862.38,37018.76
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252000,34.807,877354.6,333081.54,0.0,1210436.14,34775.55
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252100,16.987,1795529.58,232794.81,0.0,2028324.39,119405.64
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252200,46.856,2023852.34,329468.04,0.0,2353320.38,50224.66
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252301,27.0,176786.27,69194.18,0.0,245980.45,9110.39
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252302,19.0,399602.41,95622.35,0.0,495224.76,26064.46
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252400,56.0,1515361.13,320010.49,0.0,1835371.62,32774.49
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252500,37.97,1560439.7,291507.98,0.0,1851947.68,48773.95
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252600,145.999,9486764.34,2441238.16,8878.46,11936880.96,81759.78
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252700,85.0,6155828.37,2181608.59,0.0,8337436.96,98087.49
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252800,104.0,6286579.13,2379572.92,10613.28,8676765.33,83430.44
harvey-2017,Hurricane Harvey,Hurricane,2017,48201252900,38.001,1841352.17,278254.65,0.0,2119606.82,55778.28
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253000,119.629,4995055.0,714073.97,0.0,5709128.97,47723.45
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253100,101.0,9560282.63,4151044.88,0.0,13711327.51,135755.72
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253200,417.482,47269211.4,18936162.74,0.0,66205374.13,158582.42
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253300,45.0,1428450.65,379444.52,0.0,1807895.17,40175.45
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253400,1.622,63838.5,15593.31,0.0,79431.81,48985.26
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253500,130.0,8289705.47,973180.38,0.0,9262885.85,71252.97
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253600,80.0,5213272.28,533038.15,0.0,5746310.43,71828.88
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253700,41.888,1800451.16,976509.84,0.0,2776961.0,66294.68
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253800,22.0,641909.02,89310.98,0.0,731220.0,33237.27
harvey-2017,Hurricane Harvey,Hurricane,2017,48201253900,35.0,1626535.23,778878.81,0.0,2405414.04,68726.12
harvey-2017,Hurricane Harvey,Hurricane,2017,48201254000,32.0,1789284.92,465685.23,0.0,2254970.15,70467.82
harvey-2017,Hurricane Harvey,Hurricane,2017,48201254100,9.0,654028.62,182567.61,0.0,836596.23,92955.14
harvey-2017,Hurricane Harvey,Hurricane,2017,48201254200,13.0,776928.28,93116.25,0.0,870044.53,66926.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48201254300,11.0,243550.58,151638.21,0.0,395188.79,35926.25
harvey-2017,Hurricane Harvey,Hurricane,2017,48201254400,9.0,108346.0,43271.82,0.0,151617.82,16846.42
harvey-2017,Hurricane Harvey,Hurricane,2017,48201254500,5.327,132149.25,16730.61,0.0,148879.86,27950.41
harvey-2017,Hurricane Harvey,Hurricane,2017,48201254600,43.585,586330.82,171655.96,23.6,758010.38,17391.54
harvey-2017,Hurricane Harvey,Hurricane,2017,48201254700,103.467,2322587.08,645482.99,29976.4,2998046.47,28975.91
harvey-2017,Hurricane Harvey,Hurricane,2017,48201310100,2.999,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48201310200,5.0,119423.61,1334.92,0.0,120758.53,24151.71
harvey-2017,Hurricane Harvey,Hurricane,2017,48201310300,4.0,9000.51,925.47,0.0,9925.98,2481.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48201310400,1.001,5308.6,1701.91,0.0,7010.51,7006.49
harvey-2017,Hurricane Harvey,Hurricane,2017,48201310600,7.0,45748.65,5358.54,0.0,51107.19,7301.03
harvey-2017,Hurricane Harvey,Hurricane,2017,48201310700,19.0,1033698.69,270734.53,0.0,1304433.22,68654.38
harvey-2017,Hurricane Harvey,Hurricane,2017,48201310800,9.0,166148.57,24401.17,0.0,190549.74,21172.19
harvey-2017,Hurricane Harvey,Hurricane,2017,48201310900,11.0,474982.77,205091.38,0.0,680074.15,61824.92
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311000,8.123,335393.8,39035.82,0.0,374429.62,46097.37
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311100,14.85,623937.38,229484.25,0.0,853421.63,57469.15
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311200,4.0,18882.14,7453.36,0.0,26335.5,6583.88
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311300,3.0,35253.9,15227.48,0.0,50481.38,16826.51
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311400,12.96,191142.2,5243.21,0.0,196385.41,15152.73
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311500,9.0,440271.6,94093.98,0.0,534365.58,59373.95
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311600,2.0,1000000.0,216001.81,0.0,1216001.81,608000.9
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311700,19.045,992227.19,365753.47,0.0,1357980.66,71303.77
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311800,7.0,542916.17,0.0,0.0,542916.17,77559.45
harvey-2017,Hurricane Harvey,Hurricane,2017,48201311900,18.0,833586.5,108880.2,0.0,942466.7,52359.26
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312000,39.0,1753307.52,548994.52,0.0,2302302.04,59033.39
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312200,1.0,105745.21,58082.44,0.0,163827.65,163827.65
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312300,3.0,22644.95,0.0,0.0,22644.95,7548.32
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312400,2.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312500,61.0,1109697.52,164673.83,0.0,1274371.35,20891.33
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312600,26.733,821839.91,12804.65,0.0,834644.56,31221.07
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312700,31.768,1629551.34,59006.84,0.0,1688558.18,53153.56
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312800,11.0,756581.72,0.0,0.0,756581.72,68780.16
harvey-2017,Hurricane Harvey,Hurricane,2017,48201312900,47.0,1261622.21,46163.81,0.0,1307786.02,27825.23
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313000,16.499,1566643.07,95180.09,0.0,1661823.15,100721.63
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313100,92.598,3767464.7,95394.19,0.0,3862858.89,41716.57
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313200,67.51,3591348.63,1022414.19,0.0,4613762.82,68341.8
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313300,30.0,1066975.9,28523.97,0.0,1095499.87,36516.66
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313400,7.955,50146.87,0.0,0.0,50146.87,6303.82
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313500,4.0,30086.83,4890.36,0.0,34977.19,8744.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313600,27.0,975092.87,238528.0,0.0,1213620.87,44948.92
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313700,9.892,181086.74,37896.4,0.0,218983.13,22137.03
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313800,9.0,663851.19,198905.28,0.0,862756.47,95861.83
harvey-2017,Hurricane Harvey,Hurricane,2017,48201313900,9.0,201273.85,63530.26,0.0,264804.11,29422.61
harvey-2017,Hurricane Harvey,Hurricane,2017,48201314001,3.0,69627.38,0.0,0.0,69627.38,23209.13
harvey-2017,Hurricane Harvey,Hurricane,2017,48201314002,16.0,293540.78,0.0,0.0,293540.78,18346.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48201314300,1.021,13119.17,180.2,0.0,13299.37,13020.91
harvey-2017,Hurricane Harvey,Hurricane,2017,48201314400,2.0,22038.59,0.0,0.0,22038.59,11019.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48201320100,12.0,746768.8,40959.74,0.0,787728.54,65644.04
harvey-2017,Hurricane Harvey,Hurricane,2017,48201320200,17.0,651284.99,132908.42,0.0,784193.41,46129.02
harvey-2017,Hurricane Harvey,Hurricane,2017,48201320500,18.0,852683.68,176167.07,0.0,1028850.75,57158.38
harvey-2017,Hurricane Harvey,Hurricane,2017,48201320601,3.0,207733.95,95213.08,0.0,302947.03,100982.34
harvey-2017,Hurricane Harvey,Hurricane,2017,48201320602,5.0,223672.41,78451.9,0.0,302124.31,60424.86
harvey-2017,Hurricane Harvey,Hurricane,2017,48201320700,18.0,1316871.52,822754.16,0.0,2139625.68,118868.09
harvey-2017,Hurricane Harvey,Hurricane,2017,48201320800,247.0,14096591.67,2808841.21,0.0,16905432.88,68443.05
