event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2022,claims_per_1000_residents,claim_payments_per_capita
ian,Hurricane Ian,Hurricane,2022,12127080700,17,298502.99,115882.99,0.00,414385.98,24375.65,4410,3.854875,93.97
ian,Hurricane Ian,Hurricane,2022,12127080803,20,481693.70,53280.16,0.00,534973.86,26748.69,4880,4.098361,109.63
ian,Hurricane Ian,Hurricane,2022,12127080805,2,0.00,0.00,0.00,0.00,0.00,6010,0.332779,0.00
ian,Hurricane Ian,Hurricane,2022,12127080806,17,1501082.50,193189.96,0.00,1694272.46,99663.09,2676,6.352765,633.14
ian,Hurricane Ian,Hurricane,2022,12127080807,3,31244.80,0.00,0.00,31244.80,10414.93,5129,0.584909,6.09
ian,Hurricane Ian,Hurricane,2022,12127080808,3,5478.53,0.00,0.00,5478.53,1826.18,6313,0.475210,0.87
ian,Hurricane Ian,Hurricane,2022,12127080901,37,1252691.41,167831.18,0.00,1420522.59,38392.50,4773,7.751938,297.62
ian,Hurricane Ian,Hurricane,2022,12127080902,79,3091964.99,694371.79,0.00,3786336.78,47928.31,3626,21.787093,1044.22
ian,Hurricane Ian,Hurricane,2022,12127081001,2,112754.34,50000.00,0.00,162754.34,81377.17,1806,1.107420,90.12
ian,Hurricane Ian,Hurricane,2022,12127081002,12,339680.66,155003.49,0.00,494684.15,41223.68,2549,4.707729,194.07
ian,Hurricane Ian,Hurricane,2022,12127081101,854,895528.77,79515.76,0.00,975044.53,1141.74,2617,326.327856,372.58
ian,Hurricane Ian,Hurricane,2022,12127081102,108,193245.11,936.82,0.00,194181.93,1797.98,1774,60.879369,109.46
ian,Hurricane Ian,Hurricane,2022,12127081201,733,1507446.44,100000.00,0.00,1607446.44,2192.97,3140,233.439490,511.93
ian,Hurricane Ian,Hurricane,2022,12127081202,2,18126.21,0.00,0.00,18126.21,9063.10,1171,1.707942,15.48
ian,Hurricane Ian,Hurricane,2022,12127081300,422,130435.63,23758.39,0.00,154194.02,365.39,1647,256.223437,93.62
ian,Hurricane Ian,Hurricane,2022,12127081500,16,463805.33,345049.19,0.00,808854.52,50553.41,1552,10.309278,521.17
ian,Hurricane Ian,Hurricane,2022,12127081600,34,1065512.85,54392.68,0.00,1119905.53,32938.40,2595,13.102119,431.56
ian,Hurricane Ian,Hurricane,2022,12127081701,2,0.00,0.00,0.00,0.00,0.00,3234,0.618429,0.00
ian,Hurricane Ian,Hurricane,2022,12127081702,1,0.00,0.00,0.00,0.00,0.00,4993,0.200280,0.00
ian,Hurricane Ian,Hurricane,2022,12127081800,7,305463.57,64891.17,0.00,370354.74,52907.82,2709,2.583979,136.71
ian,Hurricane Ian,Hurricane,2022,12127081900,8,175583.87,32931.74,0.00,208515.61,26064.45,4231,1.890806,49.28
ian,Hurricane Ian,Hurricane,2022,12127082000,22,1813263.67,283392.31,0.00,2096655.98,95302.54,3114,7.064868,673.30
ian,Hurricane Ian,Hurricane,2022,12127082100,129,8913454.53,1382092.27,12439.00,10307985.80,79906.87,4303,29.979084,2395.53
ian,Hurricane Ian,Hurricane,2022,12127082201,72,2362707.14,69058.28,0.00,2431765.42,33774.52,4167,17.278618,583.58
ian,Hurricane Ian,Hurricane,2022,12127082202,166,12011860.36,2462358.10,0.00,14474218.46,87194.09,1970,84.263959,7347.32
ian,Hurricane Ian,Hurricane,2022,12127082302,13,770196.28,108831.17,0.00,879027.45,67617.50,4254,3.055947,206.64
ian,Hurricane Ian,Hurricane,2022,12127082401,89,2365687.26,317321.98,0.00,2683009.24,30146.17,3743,23.777718,716.81
ian,Hurricane Ian,Hurricane,2022,12127082404,172,12788001.12,3617783.96,0.00,16405785.08,95382.47,2807,61.275383,5844.60
ian,Hurricane Ian,Hurricane,2022,12127082405,162,11977957.30,2543437.42,0.00,14521394.72,89638.24,4063,39.872016,3574.06
ian,Hurricane Ian,Hurricane,2022,12127082406,66,4937647.60,1273550.34,0.00,6211197.94,94109.06,2638,25.018954,2354.51
ian,Hurricane Ian,Hurricane,2022,12127082410,43,1653940.01,326714.55,0.00,1980654.56,46061.73,6706,6.412168,295.36
ian,Hurricane Ian,Hurricane,2022,12127082411,14,257414.75,11768.93,0.00,269183.68,19227.41,3979,3.518472,67.65
ian,Hurricane Ian,Hurricane,2022,12127082412,190,4748337.50,72009.92,0.00,4820347.42,25370.25,2918,65.113091,1651.94
ian,Hurricane Ian,Hurricane,2022,12127082413,9,59133.41,5294.32,0.00,64427.73,7158.64,3446,2.611724,18.70
ian,Hurricane Ian,Hurricane,2022,12127082414,2,285198.34,7736.40,0.00,292934.74,146467.37,4079,0.490316,71.82
