event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2016,claims_per_1000_residents,claim_payments_per_capita
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003801,3,26007.53,16988.20,0.00,42995.73,14331.91,7010,0.427960,6.13
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003802,3,68200.79,30023.31,0.00,98224.10,32741.37,5026,0.596896,19.54
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003804,4,48104.52,1814.25,0.00,49918.77,12479.69,4880,0.819672,10.23
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003805,25,696158.15,45044.97,0.00,741203.12,29648.12,7025,3.558719,105.51
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003904,345,30595824.19,1017037.71,0.00,31612861.90,91631.48,6560,52.591463,4819.03
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003906,1,0.00,0.00,0.00,0.00,0.00,8932,0.111957,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003907,172,19228981.41,1801727.45,0.00,21030708.86,122271.56,5881,29.246727,3576.04
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003908,142,12080453.70,1730330.74,0.00,13810784.44,97259.05,3469,40.933987,3981.20
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003909,5,21763.89,0.00,0.00,21763.89,4352.78,5554,0.900252,3.92
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004005,30,1312105.82,99303.05,0.00,1411408.87,47046.96,6591,4.551661,214.14
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004006,4,46820.43,0.00,0.00,46820.43,11705.11,8366,0.478126,5.60
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004009,65,4984298.33,1103375.15,23221.65,6110895.13,94013.77,8637,7.525761,707.53
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004010,5,2323.18,870.07,0.00,3193.25,638.65,4962,1.007658,0.64
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004011,41,1746430.62,42670.56,0.00,1789101.18,43636.61,6928,5.918014,258.24
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004013,7,553942.24,0.00,0.00,553942.24,79134.61,4041,1.732244,137.08
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004014,7,332967.02,7726.96,0.00,340693.98,48670.57,11197,0.625167,30.43
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004015,12,159875.10,0.00,0.00,159875.10,13322.92,7660,1.566580,20.87
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004016,8,288550.96,56352.90,0.00,344903.86,43112.98,7923,1.009719,43.53
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004201,81,6251822.04,320783.54,0.00,6572605.58,81143.28,6161,13.147216,1066.81
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004203,6,188785.94,9543.06,0.00,198329.00,33054.83,3276,1.831502,60.54
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004204,192,11255728.24,936177.86,5750.00,12197656.10,63529.46,4680,41.025641,2606.34
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004205,66,3281071.77,472398.35,0.00,3753470.12,56870.76,5806,11.367551,646.48
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004301,792,60662540.08,7123541.58,165000.00,67951081.66,85796.82,6147,128.843338,11054.35
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004302,334,18185508.80,1348084.19,30000.00,19563592.99,58573.63,5347,62.464934,3658.80
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004401,233,26806921.12,6002483.81,42063.90,32851468.83,140993.43,4910,47.454175,6690.73
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004402,507,25317699.93,2396821.22,57160.00,27771681.15,54776.49,6631,76.459056,4188.16
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004403,807,86874416.15,12872827.74,182924.46,99930168.35,123829.20,5931,136.064745,16848.79
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004503,788,65006183.95,8080154.07,120000.00,73206338.02,92901.44,6356,123.977344,11517.67
